co_municipio,co_area,seq_equipe,co_profissional_sus,co_unidade,co_cbo,tp_sus_nao_sus,ind_vinculacao,co_microarea,dt_entrada,dt_desligamento,co_cnes_outraequipe,co_municipio_outraequipe,co_area_outraequipe,co_profissional_sus_compl,co_cbo_ch_compl,st_equipeminima,co_mun_atuacao,to_char_dt_atualizacao_dd_mm_yyyy,no_usuario,to_char_dt_atualizacao_origem_dd_mm_yyyy
310620,472,227161,59A11857CB5123D6,3106200023426,322250,S,10101,,16/03/2021,"",,,,"",,1,,29/03/2021,SMSAS,
310620,471,227218,741745C1E9DEEBBE,3106200023426,515105,S,10202,,08/06/2021,"",,,,"",,1,,22/06/2021,SMSAS,
310620,471,227218,8A870B2EF3A73064,3106200023426,223565,S,10101,,23/12/2021,"",,,,"",,1,,29/12/2021,SMSAS,
310620,471,227218,52D3EEC0FBACEDC6,3106200023426,515105,S,10202,,21/12/2021,"",,,,"",,1,,29/12/2021,SMSAS,
310620,472,227161,7B4950068E103555,3106200023426,515105,S,10202,,21/12/2021,"",,,,"",,1,,29/12/2021,SMSAS,
310620,1,227196,2A2A7FA0F79B53B8,3106200023426,223710,S,10301,,29/07/2021,08/09/2022,,,,"",,1,,20/09/2022,SMSAS,
310620,1,1787217,068FF33D8D86129D,3106200023426,322430,S,10101,,17/02/2022,"",,,,"",,1,,18/02/2022,SMSAS,
310620,1,227196,BFD6B5028796FD49,3106200023426,223810,S,10101,,22/10/2020,"",,,,"",,1,,29/10/2020,SMSAS,
310620,537,227234,6961D78258EE64BA,3106200023434,225170,S,10301,,18/07/2022,"",,,,"",,1,,19/07/2022,SMSAS,
310620,537,227234,6D1BEEB6BEBB02E8,3106200023434,515105,S,10202,,17/05/2007,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,537,227234,AC5C9F94B61F96AD,3106200023434,515105,S,10202,,25/03/2002,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,537,227234,EFFDBD279ADFF5FD,3106200023434,225142,S,10101,,01/04/2002,13/07/2022,,,,"",,1,,14/07/2022,SMSAS,
310620,537,227234,1B1BE43B470CF443,3106200023434,322250,S,10101,,04/02/2002,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,537,227234,BFCD40B7AD5D000A,3106200023434,515105,S,10202,,28/12/2011,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,538,227242,319A2E3B1D708B1E,3106200023434,223565,S,10101,,18/07/2012,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,538,227242,754B3EB92528ADA7,3106200023434,515105,S,10202,,01/04/2000,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,538,227242,C825105567E5D4DE,3106200023434,515105,S,10202,,01/09/2007,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,538,227242,1F4957865D824EFE,3106200023434,322250,S,10101,,21/08/2015,"",,,,"",,1,,21/08/2015,CNESOESTE,
310620,538,227242,C6AFEDC4448A21F3,3106200023434,515105,S,10202,,01/04/2000,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,538,227242,5600CF1103BA8C35,3106200023434,515105,S,10202,,23/11/2015,"",,,,"",,1,,10/12/2015,CNESOESTE,
310620,538,227242,007B80D442683774,3106200023434,515105,S,10202,,10/07/2009,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,538,227242,0EB2F587FF46D3EA,3106200023434,225142,S,10101,,19/07/2021,"",,,,"",,1,,20/07/2021,SMSAS,
310620,2,1787039,CA89850E14A2E115,3106200023434,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1787039,7898404ADD87F4B2,3106200023434,322430,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1775219,2BD8C267659B8E27,3106200023434,322430,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1775219,ABD213FB0E4EB219,3106200023434,322425,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1775219,DE53EA75E723E533,3106200023434,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,949,227226,1978879C0E4E7652,3106200023434,223565,S,10101,,22/05/2012,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,19949D64254F6808,3106200023434,515105,S,10202,,01/04/2000,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,6DDDE93820E2FC30,3106200023434,322250,S,10101,,02/12/2002,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,421035918E7B8488,3106200023434,515105,S,10202,,15/07/2010,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,A06E6A859DE4593A,3106200023434,515105,S,10202,,01/04/2000,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,687DD2EBD93EF774,3106200023434,515105,S,10202,,29/12/2009,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,537,227234,F0657A95A6B332F5,3106200023434,515105,S,10202,,24/07/2009,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,537,227234,3D42FC285A9D5D56,3106200023434,223565,S,10101,,18/05/2012,"",,,,"",,1,,28/07/2014,CNESOESTE,
310620,949,227226,010CE3D8024D05EB,3106200023434,225170,S,10101,,09/09/2022,"",,,,"",,1,,20/09/2022,SMSAS,
310620,1,1787330,E9508C8A5EA7DCF5,3106200023442,322430,S,10301,,10/08/2022,21/11/2022,,,,"",,1,,22/11/2022,SMSAS,
310620,950,227285,5503327106FBFC1E,3106200023442,225170,S,10101,,08/08/2022,"",,,,"",,1,,10/08/2022,SMSAS,
310620,454,227293,B812412E9569334D,3106200023442,515105,S,10202,,22/09/2022,"",,,,"",,1,,28/09/2022,SMSAS,
310620,454,227293,47115CC2E76B12B7,3106200023442,223565,S,10101,,28/08/2019,"",,,,"",,1,,29/08/2019,SMSAS,
310620,454,227293,83C03A7092101B9F,3106200023442,515105,S,10202,,28/08/2019,"",,,,"",,1,,29/08/2019,SMSAS,
310620,454,227293,CBF54B861501DCF2,3106200023442,322250,S,10101,,28/08/2019,"",,,,"",,1,,29/08/2019,SMSAS,
310620,698,227250,693CD712983B31E6,3106200023442,225142,S,10101,,27/11/2018,"",,,,"",,1,,19/12/2018,CNESOESTE,
310620,698,227250,332E988EA44D5E52,3106200023442,223565,S,10101,,07/06/2013,"",,,,"",,1,,11/04/2014,DANIELA,
310620,698,227250,BFD964255CA18031,3106200023442,515105,S,10202,,01/09/2007,"",,,,"",,1,,11/04/2014,DANIELA,
310620,698,227250,63D26CD5CDCB0991,3106200023442,515105,S,10202,,04/04/2019,"",,,,"",,1,,16/07/2019,SMSAS,
310620,698,227250,17E84A8D29927F22,3106200023442,515105,S,10202,,01/02/2004,"",,,,"",,1,,11/04/2014,DANIELA,
310620,698,227250,FA0DFE9311B08172,3106200023442,322250,S,10101,,01/12/2017,"",,,,"",,1,,18/12/2017,CNESOESTE,
310620,698,227250,0CD0A3C2C3373384,3106200023442,515105,S,10202,,17/03/2008,"",,,,"",,1,,11/04/2014,DANIELA,
310620,821,227269,81C8F6D04767A393,3106200023442,322245,S,10101,,06/11/2019,"",,,,"",,1,,12/11/2019,SMSAS,
310620,821,227269,D1809E6A0C4E75BE,3106200023442,515105,S,10202,,22/09/2017,"",,,,"",,1,,22/09/2017,CNESOESTE,
310620,821,227269,FDB4A866B7AEB450,3106200023442,515105,S,10202,,22/09/2017,"",,,,"",,1,,22/09/2017,CNESOESTE,
310620,821,227269,FE466D49E6631778,3106200023442,515105,S,10202,,16/12/2022,"",,,,"",,1,,19/12/2022,SMSAS,
310620,821,227269,66E661191A03A1E9,3106200023442,225142,S,10101,,22/09/2017,"",,,,"",,1,,22/09/2017,CNESOESTE,
310620,821,227269,BC2C5C40F9E2C6B7,3106200023442,515105,S,10202,,22/09/2017,"",,,,"",,1,,22/09/2017,CNESOESTE,
310620,698,227250,3856B928B4F18DF2,3106200023442,515105,S,10202,,25/01/2022,"",,,,"",,1,,26/01/2022,SMSAS,
310620,950,227285,87AFA70FAB8C4D07,3106200023442,515105,S,10202,,17/03/2022,"",,,,"",,1,,29/03/2022,SMSAS,
310620,1,1645609,2CF1E365959CF567,3106200023442,223710,S,10101,,26/09/2022,"",,,,"",,1,,28/09/2022,SMSAS,
310620,454,227293,C5D459808FCF644A,3106200023442,515105,S,10202,,08/11/2022,"",,,,"",,1,,18/11/2022,SMSAS,
310620,2,1787349,2D450DE811D0D5D1,3106200023442,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1787349,1399AC5FE002DE0A,3106200023442,322425,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1787349,F22896BDCED70428,3106200023442,322430,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1645609,468B18A77518CB4C,3106200023442,223605,S,10101,,02/09/2019,02/01/2023,,,,"",,1,,03/01/2023,SMSAS,
310620,1,1645609,4FC687BEAE054216,3106200023442,223405,S,10301,,17/08/2020,"",,,,"",,1,,18/08/2020,SMSAS,
310620,1,1645609,E3B83B75C821F7B8,3106200023442,223810,S,10101,,02/09/2019,"",,,,"",,1,,02/09/2019,SMSAS,
310620,1,1787330,F00CE6855B5498A1,3106200023442,322430,S,10101,,21/11/2022,"",,,,"",,1,,22/11/2022,SMSAS,
310620,1,1787330,599AAEBD53C4A228,3106200023442,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,856,227277,1CE5E150EEA3C75C,3106200023442,225142,S,10101,,23/08/2012,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,856,227277,465A518320271102,3106200023442,515105,S,10202,,25/11/2010,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,856,227277,0CE49EC44D12CD94,3106200023442,322245,S,10101,,01/03/2013,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,856,227277,0C085F7288709EEA,3106200023442,515105,S,10202,,25/11/2010,"",,,,"",,1,,04/08/2014,CNESOESTE,
310620,950,227285,F7316780D5A33082,3106200023442,515105,S,10202,,01/08/2019,"",,,,"",,1,,27/08/2019,SMSAS,
310620,950,227285,439782DFE58B6232,3106200023442,515105,S,10202,,01/08/2019,"",,,,"",,1,,27/08/2019,SMSAS,
310620,950,227285,4E28FB2DCA019240,3106200023442,515105,S,10202,,01/08/2019,"",,,,"",,1,,27/08/2019,SMSAS,
310620,950,227285,098ADE7E7E813D0D,3106200023442,515105,S,10202,,01/08/2019,"",,,,"",,1,,27/08/2019,SMSAS,
310620,950,227285,FA049EAFB57C6ECA,3106200023442,223565,S,10301,,08/09/2021,"",,,,"",,1,,17/09/2021,SMSAS,
310620,950,227285,263706809DEE8AD1,3106200023442,322245,S,10101,,01/08/2019,"",,,,"",,1,,27/08/2019,SMSAS,
310620,821,227269,9402A4C88754A182,3106200023442,223565,S,10301,,22/02/2022,"",,,,"",,1,,24/02/2022,SMSAS,
310620,856,227277,FF0A0AC566CB9D9E,3106200023442,223565,S,10301,,04/04/2022,10/06/2022,,,,"",,1,,13/06/2022,SMSAS,
310620,454,227293,71B9A96AA314C73A,3106200023442,515105,S,10202,,05/04/2022,"",,,,"",,1,,06/04/2022,SMSAS,
310620,454,227293,946FDA2EA0A935D7,3106200023442,225170,S,10301,,07/11/2022,"",,,,"",,1,,05/12/2022,SMSAS,
310620,1,1645609,3B75AF894C636066,3106200023442,223905,S,10301,,14/09/2020,"",,,,"",,1,,23/09/2020,SMSAS,
310620,856,227277,297D6E97C165EDC7,3106200023442,515105,S,10301,,03/01/2022,"",,,,"",,1,,04/01/2022,SMSAS,
310620,454,227293,DA901E7AEC616DAC,3106200023442,515105,S,10202,,03/01/2022,"",,,,"",,1,,04/01/2022,SMSAS,
310620,856,227277,1B4D3773C3289BBD,3106200023442,223565,S,10101,,10/06/2022,"",,,,"",,1,,13/06/2022,SMSAS,
310620,856,227277,B36DF2211C98CDB3,3106200023442,515105,S,10202,,01/11/2021,"",,,,"",,1,,11/11/2021,SMSAS,
310620,476,227307,EA8EA6DD5783D162,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,475,227331,5461C6D8D619A0A3,3106200023450,225170,S,10101,,08/08/2022,"",,,,"",,1,,09/08/2022,SMSAS,
310620,475,227331,8F6A9D50BB83E797,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,685,227323,0459212127FA32CA,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,AD90BE692E9AB79A,3106200023450,225170,S,10101,,08/08/2022,"",,,,"",,1,,09/08/2022,SMSAS,
310620,1,1787373,C21DFB3120D06F1F,3106200023450,322425,S,10301,,22/09/2022,"",,,,"",,1,,28/09/2022,SMSAS,
310620,2,1787411,F6D05B9CEF58DF58,3106200023450,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1787411,0B9B749D89FAB39F,3106200023450,322430,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1645544,5ED2A030AB867F4A,3106200023450,223605,S,10101,,02/08/2018,"",,,,"",,1,,06/09/2018,CNESOESTE,
310620,1,1645544,88C8E73CCD3E9633,3106200023450,223605,S,10101,,16/01/2018,"",,,,"",,1,,19/01/2018,SMSAS,
310620,1,1787373,5B7A11BFE49B5AFF,3106200023450,322425,S,10301,,06/01/2021,"",,,,"",,1,,12/01/2021,SMSAS,
310620,475,227331,92423F4A273BCF21,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,475,227331,77B9659D3495A973,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,476,227307,6F7A56F74ACC4D27,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,476,227307,B2C6A2C321F10AB2,3106200023450,225142,S,10101,,21/12/2017,"",,,,"",,1,,05/01/2018,CNESOESTE,
310620,476,227307,A3976DC908CB4E50,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,476,227307,A6E127BA71013FFF,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,476,227307,BD02A592A187134A,3106200023450,322250,S,10101,,01/04/2000,"",,,,"",,1,,19/08/2014,CNESOESTE,
310620,685,227323,5DADEC84B2C858BC,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,685,227323,E0A2846EE748F196,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,685,227323,4097BD51ADAE8CB9,3106200023450,225142,S,10101,,13/12/2011,"",,,,"",,1,,19/08/2014,CNESOESTE,
310620,685,227323,2B9E91288B275B34,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,63479E87FD026782,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,30AF25B6BE9A2EBB,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,451F42A7D10A571A,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,D3F7620B68D8D8C7,3106200023450,515105,S,10202,,09/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,842,227315,E1587774A5158157,3106200023450,322250,S,10101,,01/08/2019,"",,,,"",,1,,01/08/2019,SMSAS,
310620,476,227307,615B0EDB7F76ED22,3106200023450,223565,S,10301,,21/05/2021,"",,,,"",,1,,24/05/2021,SMSAS,
310620,1,1645544,A0E9CA1BD483CBA8,3106200023450,223710,S,10101,,06/09/2022,"",,,,"",,1,,20/09/2022,SMSAS,
310620,842,227315,F2FC6F1BDB800A14,3106200023450,225170,S,10301,,09/05/2022,08/08/2022,,,,"",,1,,09/08/2022,SMSAS,
310620,475,227331,D052756D43858CB0,3106200023450,515105,S,10202,,09/08/2022,15/12/2022,,,,"",,1,,19/12/2022,SMSAS,
310620,842,227315,9F68BA26F86326CC,3106200023450,223565,S,10101,,17/08/2021,"",,,,"",,1,,18/08/2021,SMSAS,
310620,1,1645544,EF4353471DBDC14B,3106200023450,223810,S,10301,,18/10/2022,"",,,,"",,1,,19/10/2022,SMSAS,
310620,685,227323,4ECC03689B76664A,3106200023450,322245,S,10301,,28/01/2022,01/11/2022,,,,"",,1,,03/11/2022,SMSAS,
310620,475,227331,F15A72295205B5C1,3106200023450,322245,S,10101,,13/01/2022,"",,,,"",,1,,17/01/2022,SMSAS,
310620,1,1787373,1034BA37990BF4A2,3106200023450,223293,S,10101,,09/06/2021,"",,,,"",,1,,22/06/2021,SMSAS,
310620,685,227323,6B7A6FDBE06F16D0,3106200023450,223565,S,10301,,04/10/2022,"",,,,"",,1,,05/10/2022,SMSAS,
310620,685,227323,C01C3163CA087406,3106200023450,322245,S,10101,,01/11/2022,"",,,,"",,1,,04/11/2022,SMSAS,
310620,1,1645544,651E45550A692BC6,3106200023450,223415,S,10301,,06/09/2022,"",,,,"",,1,,12/09/2022,SMSAS,
310620,475,227331,C96414EE4B38F607,3106200023450,223565,S,10101,,15/04/2021,"",,,,"",,1,,22/04/2021,SMSAS,
310620,2,1787519,761427AFCD7C0009,3106200023469,322425,S,10301,,23/03/2022,"",,,,"",,1,,24/03/2022,SMSAS,
310620,966,227374,C611CF48622B88A3,3106200023469,223565,S,10301,,30/08/2022,"",,,,"",,1,,05/09/2022,SMSAS,
310620,2,1787519,F0579E96FA06694A,3106200023469,322430,S,10301,,18/11/2020,05/08/2022,,,,"",,1,,11/08/2022,SMSAS,
310620,2,1787519,01AB147921FBE573,3106200023469,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1787489,13220F57B9FAF40F,3106200023469,223293,S,10101,,26/07/2020,"",,,,"",,1,,03/08/2020,SMSAS,
310620,1,1787489,5741509C898B4AB0,3106200023469,322425,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,1,1787489,5C010CCE155AB88F,3106200023469,322425,S,10301,,18/01/2022,"",,,,"",,1,,08/02/2022,SMSAS,
310620,966,227374,A80819BA3B65183C,3106200023469,223565,S,10101,,28/06/2017,26/09/2022,,,,"",,1,,28/09/2022,SMSAS,
310620,966,227374,519F40C219BAEFD4,3106200023469,515105,S,10202,,23/12/2009,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,966,227374,AD890855558CD2D1,3106200023469,515105,S,10202,,16/11/2011,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,966,227374,496D32CCD7B23C03,3106200023469,515105,S,10202,,08/07/2009,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,966,227374,0B65D0E683DAE303,3106200023469,322250,S,10101,,01/04/2000,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,966,227374,BAC97A1426367861,3106200023469,225142,S,10101,,29/07/2008,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,966,227374,3ED5718B28149A83,3106200023469,515105,S,10202,,16/11/2011,"",,,,"",,1,,23/07/2014,CNESOESTE,
310620,456,227358,6555CD9913CA29BE,3106200023469,515105,S,10202,,16/08/2011,"",,,,"",,1,,19/05/2014,CNESOESTE,
310620,456,227358,1CF522608B7EB75E,3106200023469,515105,S,10202,,16/08/2011,"",,,,"",,1,,19/05/2014,CNESOESTE,
310620,456,227358,A8F2AAB75A230F6E,3106200023469,223565,S,10101,,02/08/2013,"",,,,"",,1,,19/05/2014,CNESOESTE,
310620,456,227358,7BF55D58535D7A68,3106200023469,515105,S,10202,,16/08/2011,"",,,,"",,1,,19/05/2014,CNESOESTE,
310620,456,227358,E5C3828A791A2303,3106200023469,225142,S,10101,,02/03/2018,"",,,,"",,1,,14/03/2018,CNESOESTE,
310620,456,227358,A738813F155E4374,3106200023469,515105,S,10202,,16/08/2011,"",,,,"",,1,,19/05/2014,CNESOESTE,
310620,541,227366,25C8AB9E3C131F3F,3106200023469,515105,S,10202,,08/07/2009,"",,,,"",,1,,23/09/2015,CNESOESTE,
310620,541,227366,7D8212054900FCC3,3106200023469,515105,S,10202,,01/04/2000,"",,,,"",,1,,14/05/2014,CNESOESTE,
310620,541,227366,F5629781D1BE24CA,3106200023469,223565,S,10101,,16/06/2020,"",,,,"",,1,,18/06/2020,SMSAS,
310620,541,227366,6F7B8A44B1A67DA7,3106200023469,515105,S,10202,,20/08/2018,"",,,,"",,1,,10/09/2018,CNESOESTE,
310620,541,227366,67DA88CEA86218D8,3106200023469,225142,S,10101,,01/04/2000,"",,,,"",,1,,14/05/2014,CNESOESTE,
310620,541,227366,BD6378A6DE399526,3106200023469,322250,S,10101,,10/03/2017,"",,,,"",,1,,12/11/2019,SMSAS,
310620,541,227366,859ABD428F56C053,3106200023469,515105,S,10202,,01/04/2000,"",,,,"",,1,,14/05/2014,CNESOESTE,
310620,541,227366,26BC953E8885F653,3106200023469,515105,S,10202,,24/08/2012,03/08/2022,,,,"",,1,,04/08/2022,SMSAS,
310620,456,227358,E75AF5DDE2BAE1C1,3106200023469,322245,S,10101,,23/09/2021,"",,,,"",,1,,27/09/2021,SMSAS,
310620,966,227374,26BC953E8885F653,3106200023469,515105,S,10202,,14/09/2022,"",,,,"",,1,,20/09/2022,SMSAS,
310620,756,227390,45B1565B2ED6DB8F,3106200023477,515105,S,10301,,03/02/2022,"",,,,"",,1,,04/02/2022,SMSAS,
310620,1093,227412,94280F9A62CF84C8,3106200023477,225142,S,10101,,07/10/2020,"",,,,"",,1,,08/10/2020,SMSAS,
310620,1093,227412,07A5A35B9C58320B,3106200023477,223565,S,10101,,03/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,1,2235471,8C548154D33E19BF,3106200023477,223208,S,10101,,13/12/2021,"",,,,"",,1,,27/12/2021,SMSAS,
310620,1,2235471,8F36D8C46E52BB01,3106200023477,322425,S,10301,,13/12/2021,"",,,,"",,1,,27/12/2021,SMSAS,
310620,1,2235471,CA1E3BE782B30C30,3106200023477,322415,S,10101,,13/12/2021,"",,,,"",,1,,27/12/2021,SMSAS,
310620,1,2235471,2294FB2FE5EB7C57,3106200023477,223208,S,10102,,13/12/2021,"",,,,"",,1,,27/12/2021,SMSAS,
310620,1093,227412,6C1DB0C2A7B626F3,3106200023477,515105,S,10202,,13/08/2019,"",,,,"",,1,,20/12/2021,SMSAS,
310620,1093,227412,65B9A0FCEFE2E1F4,3106200023477,515105,S,10202,,13/08/2019,"",,,,"",,1,,20/12/2021,SMSAS,
310620,427,227404,69A19EA99F66818F,3106200023477,515105,S,10301,,04/07/2019,"",,,,"",,1,,20/12/2021,SMSAS,
310620,756,227390,474BCD96D984C6AB,3106200023477,515105,S,10202,,02/01/2020,"",,,,"",,1,,20/12/2021,SMSAS,
310620,427,227404,71C539AD1C331CCB,3106200023477,322245,S,10301,,05/08/2022,"",,,,"",,1,,05/08/2022,SMSAS,
310620,756,227390,8137096814C29D3C,3106200023477,225142,S,10101,,19/07/2022,"",,,,"",,1,,05/08/2022,SMSAS,
310620,427,227404,81A1D48B48023980,3106200023477,225142,S,10101,,23/11/2021,"",,,,"",,1,,29/11/2021,SMSAS,
310620,1093,227412,37F3672761CBD0FD,3106200023477,515105,S,10202,,22/11/2022,"",,,,"",,1,,23/11/2022,SMSAS,
310620,756,227390,1344DC441D47F69F,3106200023477,515105,S,10301,,22/11/2022,"",,,,"",,1,,23/11/2022,SMSAS,
310620,1093,227412,CF5EC7DBE1555711,3106200023477,515105,S,10202,,13/08/2019,"",,,,"",,1,,04/09/2019,SMSAS,
310620,427,227404,7372A1509A2179BF,3106200023477,515105,S,10202,,03/02/2012,"",,,,"",,1,,19/08/2014,SMSAS,
310620,427,227404,AFC6AA6A8FAD1719,3106200023477,515105,S,10202,,22/03/2018,"",,,,"",,1,,16/04/2018,SMSAS,
310620,756,227390,1DAB3D2D1A07EC52,3106200023477,515105,S,10301,,02/01/2020,"",,,,"",,1,,06/02/2020,SMSAS,
310620,756,227390,42B439DA3B0DC4C5,3106200023477,322250,S,10101,,08/06/2021,"",,,,"",,1,,18/06/2021,SMSAS,
310620,756,227390,E052401DED12260C,3106200023477,223565,S,10101,,08/08/2022,"",,,,"",,1,,17/08/2022,SMSAS,
310620,427,227404,35AD5E3FF9B22F04,3106200023477,223565,S,10101,,10/02/2022,"",,,,"",,1,,14/02/2022,SMSAS,
310620,1,2235471,F0579E96FA06694A,3106200023477,322405,S,10301,,04/07/2022,"",,,,"",,1,,05/07/2022,SMSAS,
310620,1093,227412,7E3D3DDE029518FA,3106200023477,322250,S,10101,,07/10/2020,"",,,,"",,1,,14/10/2020,SMSAS,
310620,2,1788051,AC58B758EA934DF3,3106200023485,322430,S,10101,,03/02/2022,"",,,,"",,1,,04/02/2022,SMSAS,
310620,1,1787802,55F40BF4E380C221,3106200023485,322430,S,10101,,03/02/2022,"",,,,"",,1,,04/02/2022,SMSAS,
310620,542,227455,A6F37EB1865F58CF,3106200023485,515105,S,10202,,04/11/2009,"",,,,"",,1,,15/07/2021,SMSAS,
310620,1,227439,AA093FF71D8D1DD0,3106200023485,251510,S,10301,,02/06/2022,"",,,,"",,1,,03/06/2022,SMSAS,
310620,1,227439,8D34F70774591C07,3106200023485,223710,S,10101,,29/09/2022,"",,,,"",,1,,05/10/2022,SMSAS,
310620,1,227439,D65917F31FC227A2,3106200023485,223710,S,10101,,05/09/2022,"",,,,"",,1,,06/09/2022,SMSAS,
310620,542,227455,918ADE80CC5C50A9,3106200023485,223565,S,10301,,01/03/2022,"",,,,"",,1,,05/04/2022,SMSAS,
310620,2,1788051,0403CA72926852FF,3106200023485,223293,S,10101,,14/06/2022,"",,,,"",,1,,27/06/2022,SMSAS,
310620,3,1788086,5FBD6BCDFF2BF53D,3106200023485,322425,S,10301,,16/11/2022,"",,,,"",,1,,23/11/2022,SMSAS,
310620,1,1787802,66234CB5D062D4AB,3106200023485,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,2,1788051,9B554B5FE0854695,3106200023485,322425,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,3,1788086,4F1E52D710B34292,3106200023485,322430,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,3,1788086,C5F6A5F768DDB37C,3106200023485,223293,S,10101,,22/05/2020,"",,,,"",,1,,27/05/2020,SMSAS,
310620,425,227420,671EE5EA9027EDF6,3106200023485,515105,S,10202,,05/08/2019,"",,,,"",,1,,06/08/2019,SMSAS,
310620,425,227420,5A168780F5A2C36C,3106200023485,322250,S,10101,,05/08/2019,"",,,,"",,1,,06/08/2019,SMSAS,
310620,425,227420,CB6E53E91F87CDCF,3106200023485,223565,S,10101,,14/10/2019,"",,,,"",,1,,03/12/2019,SONIA,
310620,425,227420,F1A717E7FF173526,3106200023485,515105,S,10202,,05/08/2019,"",,,,"",,1,,06/08/2019,SMSAS,
310620,426,227463,71AC5C7C1C429F53,3106200023485,515105,S,10202,,18/05/2011,"",,,,"",,1,,18/08/2014,SMSAS,
310620,426,227463,0012ACAA41885586,3106200023485,225142,S,10101,,22/11/2018,"",,,,"",,1,,10/12/2018,SMSAS,
310620,426,227463,9D45FD62A1FED92F,3106200023485,515105,S,10202,,02/01/2018,"",,,,"",,1,,21/02/2018,SMSAS,
310620,426,227463,C0B5C8301C618E9F,3106200023485,515105,S,10202,,18/05/2011,"",,,,"",,1,,18/08/2014,SMSAS,
